Name,MathScore,ReadingScore,WritingScore,Gender,SchoolType
Student_1752,60.76009360086188,92.89976113636793,77.9754316718664,Male,Public
Student_1753,50.60603873219466,86.83751104566137,87.55323415662158,Female,Public
Student_1754,62.06007287997707,60.78045315410952,59.785490716803395,Male,Public
Student_1755,98.7936877455027,69.96496280128929,68.39554689080353,Male,Private
Student_1756,90.07685559414948,75.39471047656389,50.830811336358025,Male,Public
Student_1757,97.97883221605167,90.51029247516678,91.9761027861106,Female,Public
Student_1758,74.39270219631813,91.95608015530824,88.99817624658348,Female,Private
Student_1759,55.48680993387518,95.4859155953888,53.16270154371462,Male,Public
Student_1760,77.39797444868465,75.46226252514376,68.24338046602057,Male,Private
Student_1761,72.71886672799805,84.71373732179315,97.76433069247477,Female,Private
Student_1762,92.2178541369808,55.59001856169686,69.60135280394886,Female,Public
Student_1763,54.90412903921223,78.26444799769911,76.3104338362008,Male,Private
Student_1764,74.4120568510889,62.43459047355675,67.76214305051776,Male,Public
Student_1765,57.50243323469921,71.58584425133056,79.80656940641309,Male,Private
Student_1766,66.23379634450299,81.70252541533597,98.90784378184111,Female,Public
Student_1767,86.86785386938999,62.849296892689054,99.87512517405986,Male,Public
Student_1768,73.80090646843833,52.609252889838054,88.73574890055956,Female,Private
Student_1769,68.79441425728847,50.51169282043787,70.21555490102196,Male,Public
Student_1770,69.72381392850177,51.10797677722608,74.72161004144942,Female,Private
Student_1771,72.97233842029934,50.41748687568848,67.83656640561527,Female,Private
Student_1772,89.25082719185284,55.51775282789377,99.2787314952173,Male,Public
Student_1773,94.60423444701172,61.97443572850649,85.3880152912702,Female,Private
Student_1774,97.76673432519641,61.06107570911496,72.44657227167556,Female,Public
Student_1775,89.34516931276475,99.33982970899484,50.60576350548012,Male,Private
Student_1776,65.77034478740063,65.30030526044716,76.02417071952742,Female,Public
Student_1777,84.4067353043271,56.371039167969954,99.19641008508088,Female,Private
Student_1778,71.8801562027696,77.2781272083879,76.15304544865259,Male,Private
Student_1779,62.73353110230256,92.89787276987542,59.121334274455684,Female,Private
Student_1780,92.04357897129613,83.90301883938376,51.104687355238745,Female,Private
Student_1781,51.92131744811625,64.80410445677252,67.73518790621046,Male,Private
Student_1782,95.08809960677118,78.08080798957275,95.91140278483034,Male,Public
Student_1783,73.0738732312367,85.74279871002045,99.82770540879405,Male,Public
Student_1784,81.86007384041402,86.40522461838711,97.26839874060013,Female,Private
Student_1785,82.96769611028913,83.32692276488444,86.47099966271284,Male,Public
Student_1786,94.75588703532682,93.5405212387809,77.90713642203276,Male,Public
Student_1787,81.83348410836037,93.50527291720522,79.5343073191126,Male,Public
Student_1788,80.69667923800309,78.94682797035017,76.94960045459804,Male,Private
Student_1789,53.3326020280345,71.49281845556061,85.35246524614942,Male,Public
Student_1790,75.9204010972602,82.078514778255,70.94366133476763,Male,Public
Student_1791,57.50845004085208,90.91060006852317,83.46020024778826,Male,Private
Student_1792,86.87168843607428,50.28260524205923,56.08060574786005,Female,Private
Student_1793,75.61109604063373,99.59985045074257,63.28476532807419,Female,Private
Student_1794,84.01138896041766,59.14468861645996,91.80015194043148,Male,Private
Student_1795,52.083645030119214,73.5124492829988,95.18744653716956,Male,Private
Student_1796,54.23960080229016,93.60148674214334,76.95041187801499,Female,Public
Student_1797,85.81616940313411,61.25201995220997,51.58178086064662,Male,Public
Student_1798,53.60421679993367,73.83976119501916,96.3486785395884,Female,Public
Student_1799,53.56283638826293,56.62910900905896,85.10321290136432,Male,Private
Student_1800,50.605423761744376,69.75381626940963,70.70139618776804,Female,Public
Student_1801,97.82506991497401,58.856772739650125,79.91894715997482,Male,Private
Student_1802,86.87541797295034,68.18138743855785,71.48874172206831,Female,Public
Student_1803,67.66257042510321,68.6732108396361,73.26696133660255,Female,Public
Student_1804,64.82677906438276,99.65853947991664,94.34049328297009,Male,Private
Student_1805,67.48516148729247,99.74065146518862,58.054212345855575,Female,Public
Student_1806,88.73267655905909,55.73931393303062,55.18345677411184,Female,Public
Student_1807,83.06853055352072,86.29843896641736,50.13643722565079,Male,Private
Student_1808,59.259778393373395,52.587273983455056,65.70001878060633,Female,Public
Student_1809,58.70546676670422,51.50960076685943,57.37068832422137,Female,Public
Student_1810,54.91978248566986,55.26669471224822,60.99927475690556,Female,Public
Student_1811,83.0151359850669,98.2742828503967,50.56194913326885,Female,Private
Student_1812,88.2186331110868,97.04317739473487,61.35977073438516,Male,Private
Student_1813,63.2523214162502,59.69639101403402,66.6355790966187,Female,Public
Student_1814,51.047248051545644,58.08361677768558,51.57837482049407,Female,Public
Student_1815,54.10858337382137,62.02675432579735,80.39520621485738,Female,Private
Student_1816,98.39300174225153,75.77734970375711,78.4400174441879,Female,Private
Student_1817,64.77223887387102,78.4852316017705,54.85178892549625,Male,Private
Student_1818,88.46115739190668,61.079671521972365,79.75048887592006,Female,Public
Student_1819,81.23317844271318,87.83113940449726,99.93269593044388,Male,Public
Student_1820,69.09698198264479,65.47765847013254,97.22344764057704,Male,Private
Student_1821,60.28436310977776,96.10656627647052,50.13354966838317,Female,Private
Student_1822,56.06932090797032,82.83613532283653,89.76891556651799,Male,Public
Student_1823,80.75064840194332,71.81755971518058,67.68026381182429,Female,Private
Student_1824,88.7316890318894,89.49560008514227,53.18256851673137,Female,Public
Student_1825,82.19521267705653,90.89573130233325,64.7991606858104,Female,Private
Student_1826,76.51510666245792,64.52408028044718,66.08682581564811,Male,Private
Student_1827,52.097561171581816,66.98572719180422,76.16221196545284,Male,Public
Student_1828,98.42443887971919,96.79775768643017,83.05418836344273,Female,Private
Student_1829,89.93570958272872,58.237051918163594,87.4527806104204,Male,Private
Student_1830,64.64110183504823,52.10752084814671,62.29515212816334,Male,Public
Student_1831,98.99851646794252,72.70276613047746,66.08852851242484,Male,Public
Student_1832,80.09407948181611,90.06049501218145,65.41908534298676,Male,Public
Student_1833,79.12113291036232,88.58340531553729,68.13684340604382,Female,Public
Student_1834,87.4036589714766,95.97653144564163,99.98281544781693,Female,Public
Student_1835,90.58848940450687,76.66003321845201,88.89716514137129,Female,Private
Student_1836,82.82393036657513,55.003233578326665,98.74952326343485,Male,Private
Student_1837,56.40478731831,79.4344487168008,84.65555297735287,Female,Public
Student_1838,66.91337529972492,88.91978071766059,70.31353508236421,Female,Public
Student_1839,96.40418201630249,54.66640601349132,69.48720918134875,Female,Private
Student_1840,61.230780592192595,58.63287005487949,74.42905724875226,Male,Public
Student_1841,68.60835119187567,50.61453305778355,70.84348916822186,Male,Public
Student_1842,71.6038441472098,79.68262897234052,91.41631230463729,Male,Public
Student_1843,71.97024948472261,94.33671959729523,73.25010065133465,Female,Private
Student_1844,80.64697912472627,83.53316580010497,64.7807180105423,Female,Public
Student_1845,97.15379188723537,99.1020043795491,88.74301343483259,Female,Private
Student_1846,62.034635591625246,53.15168262498808,92.72102046906973,Male,Private
Student_1847,56.0750688150459,95.15005425757481,71.02144780702257,Female,Public
Student_1848,59.873524492996864,90.70341436933404,83.3904285952766,Male,Public
Student_1849,94.34624501046348,65.71207602497525,52.94022669441524,Male,Public
Student_1850,82.2905406327603,98.67632759186259,76.47324259857334,Male,Private
Student_1851,64.29533946195801,64.39688740857075,52.2490568872754,Female,Public
Student_1852,90.79734694843086,94.46523619141092,51.459542024723405,Male,Private
Student_1853,93.0684998181718,94.03742885370947,80.64624252613694,Female,Private
Student_1854,92.3257169345139,87.88288083014862,65.16676911974936,Male,Private
Student_1855,95.94632668197772,78.1735236906426,87.12685812277327,Female,Public
Student_1856,62.612051008668075,56.0001374808444,94.8041280316296,Male,Private
Student_1857,87.75209643731392,76.59858672482491,56.96955868651754,Female,Private
Student_1858,73.026974863707,67.83981278274672,86.22614192894619,Female,Public
Student_1859,92.09992764450308,89.6108516577676,75.72599991441716,Male,Public
Student_1860,86.42453385808065,87.90646032484224,55.605962508134944,Female,Public
Student_1861,88.82237232498623,95.53062536863027,82.57963032403623,Female,Private
Student_1862,82.80809188405357,50.74150812158539,80.47334015532364,Male,Private
Student_1863,58.87143847348534,90.4551608411523,75.78209337003912,Male,Public
Student_1864,77.25134594484692,96.92310265623344,96.32356022798291,Female,Private
Student_1865,99.23348697622541,89.4650224554075,76.05398480520083,Male,Private
Student_1866,96.86940332485594,56.50972299351834,99.52575577251062,Female,Public
Student_1867,52.158686789850584,54.063955242044386,75.46144069240555,Male,Private
Student_1868,58.24074078647186,51.04226199038504,55.79260191506838,Male,Private
Student_1869,56.58643867272809,81.43726129140356,73.52356255375152,Male,Public
Student_1870,86.29899549926478,81.48363259299437,59.11643812775356,Female,Public
Student_1871,90.88926649284726,99.34568571091062,79.85667426087136,Male,Private
Student_1872,60.675568315533596,69.90215870520478,84.65660875968005,Female,Private
Student_1873,75.29263464759146,66.59531424487483,73.42176393535468,Female,Public
Student_1874,92.03515140056,81.22124635921962,54.88514838415741,Male,Public
Student_1875,86.64007723831253,91.2804336253797,73.43206992917764,Male,Public
Student_1876,77.11186027459242,96.83869747615009,54.07271073672002,Male,Public
Student_1877,79.51738452293864,90.15620830895193,84.10629777532671,Male,Public
Student_1878,75.418027345814,71.33369903079024,89.51841124325438,Male,Public
Student_1879,64.87742256594103,81.7457117656032,98.11901636135195,Female,Public
Student_1880,78.2510996429508,92.81496633580585,57.44010535642282,Male,Public
Student_1881,84.44426510250453,74.53048441558697,76.62101677666521,Female,Private
Student_1882,93.66614579304039,60.83433218526963,78.37686837677093,Female,Public
Student_1883,81.8145676989624,58.48617198739365,96.12382668904898,Male,Public
Student_1884,88.0560768521579,50.00788722890284,81.36383202982572,Male,Public
Student_1885,58.003581747728646,85.91189974906422,57.275482282266054,Female,Private
Student_1886,73.07787372098949,55.55486044229953,71.81756619815945,Female,Private
Student_1887,50.46658099135467,62.19195498479702,82.73812642531252,Male,Public
Student_1888,62.33394322608115,64.89381657613967,85.01422160346488,Female,Public
Student_1889,86.32308575565024,78.01899300683841,93.15369992952867,Female,Private
Student_1890,99.59049756746816,69.89786386478846,59.02535599221986,Female,Public
Student_1891,54.958904979360796,83.7336996011581,97.57710733777492,Male,Private
Student_1892,70.07471579306441,52.781932966435136,52.95697060077961,Female,Public
Student_1893,90.00354843495798,56.19695971322197,99.18810672844509,Female,Public
Student_1894,60.20178173144494,74.96057517666334,92.88835464332043,Female,Private
Student_1895,77.7542474651143,66.8482393923415,83.01363913810857,Male,Private
Student_1896,86.65356480148374,64.79066813756799,86.74977501322108,Male,Private
Student_1897,80.79927251300896,53.35140395187614,53.63460029593982,Female,Private
Student_1898,59.401236730770805,94.78595873740008,52.07399314472262,Female,Private
Student_1899,67.76922843428697,84.59092930625255,55.088289827568275,Female,Private
Student_1900,89.18958922426987,56.08090784098247,54.36799073320689,Male,Private
Student_1901,77.71132570660083,53.25229788685703,77.36906167347175,Male,Private
Student_1902,50.261480677145634,98.74362667156215,60.77219935558946,Female,Private
Student_1903,88.0495380014047,84.05862752197524,93.01028186033633,Female,Public
Student_1904,51.76556774701196,70.87280355468707,72.28743115340362,Female,Public
Student_1905,87.2866891365616,85.08655203778923,84.77552382291375,Female,Public
Student_1906,60.124028008261874,87.81658932400796,82.64365464850799,Female,Public
Student_1907,97.90367400596901,88.99811011943896,65.99265194648551,Female,Public
Student_1908,68.39703756510423,73.89386528265288,62.15837867628645,Female,Private
Student_1909,66.34658081690395,71.4941379062424,67.12281426483176,Male,Public
Student_1910,57.44440251662223,50.55140421344502,89.83291869249187,Male,Public
Student_1911,65.28021077451075,96.3278557570919,79.31384242098092,Male,Public
Student_1912,93.83253809141003,80.16539391944715,62.67693312595877,Female,Private
Student_1913,99.81671688136237,60.1576968594984,90.89232215302151,Male,Private
Student_1914,68.41547652534241,95.98017097107183,52.737969305515335,Female,Private
Student_1915,72.43053154772713,95.74659508851482,84.95916874951476,Male,Public
Student_1916,86.10354691013686,99.4592082183048,71.95504028746555,Male,Public
Student_1917,94.30978902325373,93.70282815694894,86.56451930329442,Male,Public
Student_1918,79.6522167093392,99.88921939100324,96.37306401217134,Male,Public
Student_1919,69.57628490889147,62.23430940616363,87.50170489734519,Male,Public
Student_1920,70.63109204243119,92.1124792599617,72.09826776556912,Female,Public
Student_1921,84.78090732484034,91.15141543978822,57.54878407569404,Female,Private
Student_1922,50.16091318021393,61.54701796103669,90.31754879027169,Male,Private
Student_1923,80.97946687299203,54.921877450049536,73.03527634606857,Female,Private
Student_1924,67.77465052206787,98.97102568387999,53.76561617285649,Male,Private
Student_1925,89.7098665638542,64.80122757603051,85.9527698888433,Male,Public
Student_1926,54.64953199115661,93.5445895233903,64.59259829582949,Male,Public
Student_1927,79.41011334741953,50.206357733730194,52.44441147525926,Female,Public
Student_1928,74.04864449430619,51.05124036098011,95.13755074870389,Male,Public
Student_1929,82.11627629526137,73.29356543481842,74.15505460469551,Male,Public
Student_1930,53.24267972414842,61.935734196753174,64.04805265865107,Female,Public
Student_1931,78.99918937140657,84.4920641717982,85.81932789424557,Male,Public
Student_1932,78.07422939797618,78.27821627839772,94.29511888412819,Female,Public
Student_1933,78.03300472080855,53.87428987252457,50.015353751687776,Female,Private
Student_1934,80.17438332982275,58.13141481578585,84.39260925210769,Female,Public
Student_1935,83.82339686131812,69.40246350292071,88.35058470092108,Female,Private
Student_1936,90.24944998403848,59.280203197771655,60.496371363974646,Female,Public
Student_1937,63.49103600641072,89.61111736219644,74.48119157050871,Female,Public
Student_1938,91.2524705090031,70.803511777664,54.46429494589679,Female,Private
Student_1939,74.91278411317268,54.671593342124964,87.33749412576738,Female,Public
Student_1940,53.852913956716556,74.21714511360625,92.37280092816763,Female,Public
Student_1941,52.92754646219896,54.54190905307071,55.40933286623303,Female,Private
Student_1942,66.71191593480305,56.446865270990855,90.82301267164173,Female,Public
Student_1943,89.24484885557338,61.980491601410264,88.57850852422668,Female,Private
Student_1944,85.3840467370458,92.97638526237449,67.34566601854486,Female,Public
Student_1945,89.43074823362032,96.23062661664859,84.51447649667917,Female,Public
Student_1946,75.86345282208046,91.31288646660346,50.00240619471559,Female,Private
Student_1947,72.00994989777453,66.70386087089236,96.58988272329992,Female,Public
Student_1948,57.372626335314195,63.622322055441586,77.51916176541864,Female,Private
Student_1949,66.40963768046558,77.45778453951196,81.01694320309997,Male,Public
Student_1950,71.70096830869376,86.09265802665561,83.23297067695493,Male,Public
Student_1951,54.43002148398086,99.66863940800874,78.06845086091833,Female,Private
Student_1952,61.03059763556056,56.57853559394631,92.83819437697315,Female,Public
Student_1953,79.91126470318694,52.46459995119022,80.4850916075772,Male,Private
Student_1954,86.7831557119595,84.71779444976355,95.38799956202362,Male,Public
Student_1955,99.91737556964748,91.61128917519528,79.11658111170044,Female,Private
Student_1956,96.65566656717789,92.31743899332116,58.55612109902833,Female,Private
Student_1957,82.12825997675958,83.92317745385803,95.67812779196515,Male,Private
Student_1958,71.0624026647036,97.70079020595935,84.08137491798884,Female,Private
Student_1959,81.80886823541164,75.55023817722935,84.96194972177781,Male,Public
Student_1960,89.2825809040116,95.69073991681063,99.27408752858008,Female,Private
Student_1961,55.91680954616937,98.39060684957616,53.75982771047896,Male,Public
Student_1962,70.4952444848144,92.35787285015539,71.42963035475856,Female,Public
Student_1963,91.99011428178086,65.48792816293103,61.95476964933076,Female,Public
Student_1964,69.1916475966522,59.81078255851476,81.52132323568286,Male,Private
Student_1965,78.59361356135932,77.40600324909093,90.34058418740359,Female,Private
Student_1966,79.38846804310991,72.65073751900943,98.31553544462064,Male,Public
Student_1967,59.22381265668197,93.88791710963665,72.729805347736,Male,Public
Student_1968,68.11177208261442,55.00158355335768,89.3109115321302,Male,Public
Student_1969,66.72556443709661,62.88700306557593,95.85257960201898,Female,Private
Student_1970,51.30983542660324,87.58994722593542,84.16627162679424,Male,Private
Student_1971,51.209588194567765,54.749332248865606,62.13662762248856,Female,Private
Student_1972,91.58485218378868,66.03822070108501,80.39270755538956,Male,Public
Student_1973,63.65354049864062,69.35776970269916,98.49760239085933,Male,Private
Student_1974,75.90393831194078,81.1296898281345,99.37769144307828,Male,Private
Student_1975,64.93627867943866,57.90663228596823,82.1179911858389,Male,Private
Student_1976,97.03396225576702,93.03022451748548,94.34938789359947,Female,Private
Student_1977,62.964837943288686,72.37711177331371,60.017468192430144,Female,Public
Student_1978,71.48284063694675,95.85108559402782,62.303930247610836,Female,Public
Student_1979,93.63651252423008,73.39349568169658,97.64438064424299,Female,Public
Student_1980,92.09667833959043,63.75201294703667,56.761768774740396,Female,Public
Student_1981,59.305070892313864,57.091441434383746,59.555321904673946,Female,Private
Student_1982,90.13216548978552,50.18725473556424,71.02742995600258,Male,Public
Student_1983,72.90934433689463,76.60787424924177,79.47921438766753,Female,Public
Student_1984,74.14844360426775,55.35783484634617,80.19086094841359,Female,Public
Student_1985,56.67399862079719,69.5863881815589,64.59880043327821,Female,Public
Student_1986,54.03007568785623,79.46358806185434,96.0306948975174,Female,Public
Student_1987,86.39696534868827,63.784294845135015,95.75499538039314,Female,Private
Student_1988,74.82305761776499,58.761214618305765,69.60340265261863,Female,Public
Student_1989,71.84253513075898,88.73608113046708,71.71458847151486,Male,Private
Student_1990,86.47541143261984,97.33955861408103,85.1248558411956,Male,Private
Student_1991,88.27564494955548,55.0220208930983,83.14979481994504,Female,Private
Student_1992,57.94540838346768,57.7795162192504,69.11485074804811,Male,Public
Student_1993,80.51125747388207,98.00063286263594,70.71221257605018,Female,Public
Student_1994,56.76770411388428,51.889211090612314,67.40194717107696,Male,Private
Student_1995,87.56875430145229,98.8816168275236,61.76925034766539,Female,Public
Student_1996,82.84775781335698,50.23222415424944,72.90691814620698,Male,Private
Student_1997,97.8307310541729,93.68343278256657,84.32170659512701,Male,Private
Student_1998,53.44790081782106,65.36625904938748,87.09833526571465,Female,Public
Student_1999,52.852736057562716,96.92944290886483,88.94368241279813,Female,Public
Student_2000,64.10935373466,65.84726443177928,68.73660067265607,Male,Private
Student_2001,63.0852841867953,82.7153160767028,88.23179971424868,Female,Public
Student_2002,62.348939953599995,54.00162848829683,50.325815784593765,Female,Private
Student_2003,95.31272902605184,62.11649057268695,73.85249688584412,Female,Private
Student_2004,62.477309992475305,88.68396732396253,89.69522000663454,Female,Public
Student_2005,63.59748630643155,76.43429268394098,81.50223603206766,Female,Private
Student_2006,87.96991312089818,96.39845308935224,73.70315620772539,Female,Public
Student_2007,72.486992122527,71.43757041706772,82.23210033031745,Male,Public
Student_2008,88.83552784775907,93.49061829069615,95.3473001574332,Female,Private
Student_2009,53.26830787821926,72.44777187391188,78.31909003051037,Female,Public
Student_2010,74.37855968366921,98.96241393509926,89.9893095730053,Male,Private
Student_2011,51.680680009164135,97.99171906994384,99.03713626125989,Male,Public
Student_2012,53.13266017276773,66.45683527780402,85.27841010377833,Male,Private
Student_2013,95.32187266722055,94.29618352084016,78.66628819445317,Female,Private
Student_2014,56.96226855587976,92.38056871078246,51.874297356267014,Male,Private
Student_2015,76.62103411376086,60.534019866378145,68.72389491272938,Male,Public
Student_2016,70.55478013003533,81.21452003916349,78.27213667575592,Male,Private
Student_2017,67.36716631294213,53.63411577949074,89.86032858530163,Male,Private
Student_2018,94.99166728436361,91.83553602917308,71.90523948237882,Male,Private
Student_2019,51.091169838774476,58.727294175174826,98.00291378823867,Male,Public
Student_2020,83.18948430877946,53.540735069288225,63.58968763118374,Male,Private
Student_2021,98.16972171067752,70.01095477694057,87.22835976051581,Male,Private
Student_2022,78.0084091730921,78.84610692998217,70.95157085420638,Female,Private
Student_2023,96.84112310165459,92.74584792798855,74.29942472829529,Female,Public
Student_2024,52.612893964301186,98.71212627608682,90.12510169327201,Male,Private
Student_2025,70.93966595370807,71.97462562849319,64.81076308258528,Female,Public
Student_2026,63.007889548102554,53.02234614926351,54.84060282975716,Female,Public
Student_2027,86.54104824903649,87.45577895129352,76.01277923067136,Female,Public
Student_2028,99.06485452486234,78.25866281119687,76.43973059018744,Male,Public
Student_2029,62.82650312221239,72.39456724222316,89.85838861126868,Male,Public
Student_2030,82.70873007370372,65.46344393960948,98.41596031160509,Female,Private
Student_2031,59.904881637987,75.11992639217678,52.76503431641742,Male,Private
Student_2032,78.2665127285805,66.93398022285155,79.58447368715545,Female,Public
Student_2033,73.19662433441681,87.85059338736801,84.06392651574,Male,Public
Student_2034,98.60026648157685,77.19468482463205,99.29006753742608,Female,Private
Student_2035,80.42636363482333,93.8423887077056,97.12951071384558,Male,Private
Student_2036,67.47531860434094,77.1771957324721,85.62253823559888,Male,Private
Student_2037,55.704789244396665,61.913120666996505,76.0894705622233,Female,Public
Student_2038,57.56234143674673,92.55459411160723,58.07619611496307,Female,Private
Student_2039,61.26584649756175,77.8609522465022,69.20882776022087,Female,Private
Student_2040,62.5483330670149,60.34205190717806,79.25611625285771,Female,Public
Student_2041,92.5308028920569,81.17539049781111,86.2600198297877,Male,Public
Student_2042,78.06113941412625,67.88583824712137,81.76997787395561,Male,Private
Student_2043,76.16954556871832,92.2202806146033,85.70614009138706,Female,Private
Student_2044,55.73844359346087,72.66498693232714,71.45762522759489,Female,Public
Student_2045,93.00698466747176,86.32206790537083,86.38136452855045,Male,Private
Student_2046,86.14071516042418,54.776810381811856,57.18706280098596,Male,Private
Student_2047,53.38341809500008,69.80121731511731,58.12931558815568,Male,Private
Student_2048,85.39175486148844,99.16207182361993,58.14160729147314,Male,Private
Student_2049,77.1769108671323,90.42301447385742,94.5432478517888,Female,Private
Student_2050,54.08626728733891,57.99704011834643,53.801703165431725,Female,Public
Student_2051,72.91503207643282,63.888202473862755,90.07541863667379,Male,Private
Student_2052,74.23481435650234,66.49079044281805,61.67854490233685,Male,Private
Student_2053,58.28872700816379,82.51827802477229,73.42149702476253,Female,Public
Student_2054,97.28490735001412,87.84973797448278,95.7978297732839,Female,Private
Student_2055,92.4987685740331,87.47633044039549,79.29686148437534,Male,Private
Student_2056,83.45111686645541,75.49370281532015,60.50588431161793,Female,Public
Student_2057,73.11477805003037,90.54102689190756,64.20450301594036,Female,Public
Student_2058,70.58827707922542,71.85390413787376,96.02233119478927,Male,Private
Student_2059,82.5486733575477,56.1940282647781,71.35719625549892,Female,Public
Student_2060,77.27159347034527,78.22209208269066,79.34927415033947,Male,Private
Student_2061,53.11365529409428,97.61506923005533,72.99660983126944,Male,Private
Student_2062,75.62513243851659,89.64968256962557,68.92190440242248,Male,Public
Student_2063,90.32018086164197,78.93503238461211,61.1639563466201,Female,Public
Student_2064,72.96199387984791,82.34028301745485,84.3095750242301,Female,Private
Student_2065,52.59782887771342,96.52810135177863,85.91210131360603,Female,Private
Student_2066,89.31390996920166,71.41713972174803,63.744254580369976,Male,Private
Student_2067,60.06818910679872,66.56970694713186,89.45054215274152,Female,Public
Student_2068,62.93104174440194,98.86207825002245,92.72676001508398,Female,Public
Student_2069,58.235317671614794,93.17215667551667,96.03375481198151,Male,Private
Student_2070,66.51075324357488,66.15217923093012,58.060620695918495,Female,Private
Student_2071,87.83757528443175,73.18902986804613,65.19618418066332,Female,Private
Student_2072,75.96929297519686,70.75390645038995,93.01766737518477,Male,Private
Student_2073,60.24406370753563,57.4547839335717,59.9270101413947,Female,Private
Student_2074,93.89150390760204,97.89096619066295,50.17342296217477,Female,Private
Student_2075,93.97909274757646,70.21562156098794,93.54136551258173,Female,Private
Student_2076,93.52892125230034,93.7664541318954,66.32247208756847,Female,Private
Student_2077,61.93981056907697,59.467811384033254,70.7248762569475,Female,Private
Student_2078,72.56196720904941,77.39354053186099,72.3167012860319,Female,Public
Student_2079,99.24948280704376,51.19806925621349,92.41373003336142,Male,Public
Student_2080,88.60062381549952,88.21102419211543,66.89460722967303,Male,Private
Student_2081,51.35837106127799,79.04569491231392,94.61399429282409,Male,Private
Student_2082,53.2602295630246,81.27947917348763,80.8469569024024,Female,Public
Student_2083,73.19656884061664,52.58604412773267,76.36433620168421,Male,Public
Student_2084,95.461010293078,60.55191651043077,66.28072535637313,Male,Public
Student_2085,76.93508989763572,53.71654361767901,62.18558481405929,Male,Public
Student_2086,74.89062540171452,64.44571579019059,81.20292213886744,Female,Private
Student_2087,55.27368499783153,81.37195038410755,72.34470800282881,Male,Private
Student_2088,82.8390052362147,78.30929921586876,95.52580049660031,Female,Public
Student_2089,91.10515803001127,80.60749108066952,74.58193580570249,Male,Private
Student_2090,69.02100037537812,77.46256356889472,75.58974583505956,Male,Private
Student_2091,88.78059254626638,63.651439783792966,70.83616405680004,Male,Private
Student_2092,98.22383269504058,62.22537486722126,89.46314984956425,Male,Public
Student_2093,60.188322956384454,56.85298417682906,71.24195990546352,Female,Public
Student_2094,76.16648155973706,92.45354374517461,63.46709998748774,Male,Private
Student_2095,64.35689790422877,80.82396792706223,93.10154371467549,Male,Public
Student_2096,89.64272095169197,59.325550625202986,79.841411068262,Male,Public
Student_2097,78.87966829405788,58.86046899106198,79.57551098845009,Female,Public
Student_2098,81.72912087751519,93.65178007630684,80.54111035819633,Male,Private
Student_2099,89.8957079807947,87.13654318816597,85.94198741028333,Male,Private
Student_2100,69.79852363312274,82.96995399526857,65.65339946562834,Female,Private
Student_2101,95.75450342035217,70.34320537696499,51.69221854165014,Female,Public
Student_2102,76.65144336230699,63.098778213925875,90.52965804385047,Male,Public
Student_2103,57.8977411417674,98.97253815564119,56.44525269408187,Male,Private
Student_2104,84.79495590844013,89.86197875114001,86.09098686052721,Male,Public
Student_2105,89.66306752191272,65.08896115681382,54.11576491436644,Male,Public
Student_2106,65.83808385337633,92.37823981392474,68.76539210142461,Female,Public
Student_2107,92.85896284993765,87.94659743073407,53.15130349157691,Male,Public
Student_2108,95.30716273828833,64.85402749389992,76.11068398138623,Male,Private
Student_2109,63.84522436889045,71.32764271208198,82.65678863907875,Male,Private
Student_2110,99.1760736357611,59.297672269551335,58.571657058909416,Female,Public
Student_2111,57.03557640243792,55.55262221890547,68.5813809219201,Female,Private
Student_2112,60.1007834201245,86.13810164198483,96.51197455215268,Male,Private
Student_2113,59.21124196190131,63.37559286769333,72.11945585537283,Female,Private
Student_2114,94.69948550039352,91.00296828731268,90.12717844882783,Male,Public
Student_2115,82.7146276162481,99.7804355757213,96.35923725301046,Male,Private
Student_2116,57.60521416111364,53.83099069648243,98.71729124886433,Female,Public
Student_2117,72.01617091841744,73.65175625418502,94.91610098456846,Female,Private
Student_2118,80.76490125349011,90.10312796554015,65.87026645794846,Female,Private
Student_2119,54.173204249469165,89.44754482706168,98.12864430805965,Male,Private
Student_2120,94.12081842036693,87.99985791654842,90.61976208730235,Female,Private
Student_2121,90.18017677207675,67.44974676509554,91.85877918197438,Male,Public
Student_2122,75.26033867883191,72.69266278425262,50.75864920859174,Female,Private
Student_2123,98.35633076295852,79.74841786707351,97.71194316591468,Male,Private
Student_2124,70.88804896375498,98.69702917866286,88.90451119243704,Male,Private
Student_2125,99.20551595182489,66.37736354692464,88.398374825395,Male,Private
Student_2126,83.39599994018135,96.15719438584289,54.076236546429314,Female,Private
Student_2127,81.73356366269707,63.4678459090247,61.62842705366656,Female,Public
Student_2128,58.29774476478925,99.45372327368523,98.11308325689495,Female,Public
Student_2129,94.0963879152322,83.51318434137958,75.03385374027381,Male,Public
Student_2130,71.37448439603077,73.17557401792754,69.8929009118628,Female,Public
Student_2131,58.111670289123964,80.66952140318024,91.9970408573457,Female,Private
Student_2132,50.630375998787954,63.62655845201034,54.367020705697215,Female,Public
Student_2133,77.98778418191912,63.708692875573334,70.84710081355297,Female,Public
Student_2134,76.36998110613382,55.67772719217469,68.78503872110417,Male,Private
Student_2135,85.96768111845793,55.702514885269935,67.49256935151963,Female,Public
Student_2136,94.51290265089011,67.38358707344557,65.38461218265365,Male,Public
Student_2137,53.97032923215148,88.14277389481859,60.5037478395039,Male,Private
Student_2138,86.57482451701811,80.39855837990812,58.64554014952611,Male,Public
Student_2139,59.37059720487911,55.12922801655104,82.0203058459837,Male,Public
